probe	logFC	AveExpr	t	P.Value	adj.P.Val	B	symbol
ILMN_2329625	-0.636594809	5.942743684	-4.529555249	0.001381969	0.003796881	-2.342295275	PCDH11X
ILMN_1755462	0.398984462	12.60248852	4.52921262	0.001382654	0.003798407	-2.342823989	UGCGL1
ILMN_1671022	0.41685189	6.684246985	4.528822287	0.001383434	0.003800195	-2.343426333	TRPV1
ILMN_2335754	-0.605210126	6.083833313	-4.528536181	0.001384007	0.003801411	-2.343867852	CD1E
ILMN_1742548	0.433328169	5.794211484	4.528395631	0.001384288	0.003801602	-2.344084752	GFI1B
ILMN_3310623	-0.588091238	7.740896857	-4.528371568	0.001384336	0.003801602	-2.344121888	MIR128-1
ILMN_2286574	0.357292895	6.243345201	4.527925425	0.00138523	0.003803699	-2.344810406	EPHA3
ILMN_1666357	-0.782083178	5.464359168	-4.527721561	0.001385638	0.003804233	-2.345125033	ZPBP2
ILMN_1801776	0.769822042	5.972255567	4.527698759	0.001385684	0.003804233	-2.345160224	PSG9
ILMN_1802027	-0.320025108	12.66617708	-4.526938234	0.001387209	0.003808063	-2.346334003	MGST2
ILMN_1752213	-0.325902134	12.62280992	-4.526427958	0.001388233	0.003810517	-2.347121595	TMEM60
ILMN_1782094	-0.431835748	8.803516319	-4.525617585	0.001389861	0.003814628	-2.348372447	PAIP2
ILMN_1761490	0.33807486	8.863916031	4.525363207	0.001390373	0.003815675	-2.348765111	ZNF75D
ILMN_1780546	-0.354555622	7.400866514	-4.525207578	0.001390686	0.003816176	-2.349005347	OSM
ILMN_2163324	-0.4871557	4.856413904	-4.524284641	0.001392544	0.003820917	-2.350430103	PGA3
ILMN_2138135	-0.354909886	5.798240194	-4.523676392	0.00139377	0.003823922	-2.35136913	BAGE4
ILMN_3308808	0.429172535	6.751215655	4.522673793	0.001395793	0.003828924	-2.352917069	MIR130A
ILMN_1693830	0.403383421	9.991072468	4.522637679	0.001395866	0.003828924	-2.352972829	LACTB
ILMN_1737635	-0.340031848	9.029690346	-4.522578719	0.001395985	0.003828924	-2.353063863	RAD1
ILMN_2399523	0.493510846	6.625159095	4.521709506	0.001397742	0.00383315	-2.354405983	JAG2
ILMN_2080158	-0.35241499	11.42725267	-4.521686881	0.001397788	0.00383315	-2.354440918	FAM10A7
ILMN_1690282	-0.471462424	8.738635783	-4.521540866	0.001398083	0.003833588	-2.354666384	CRADD
ILMN_2342240	0.379827157	10.71431002	4.521478565	0.001398209	0.003833588	-2.354762586	MGAT2
ILMN_1811362	0.637214262	6.199763402	4.521126048	0.001398923	0.003835185	-2.355306934	LOC653746
ILMN_1700515	-0.350292404	11.45640137	-4.520534046	0.001400122	0.003838113	-2.356221124	C17orf58
ILMN_1681938	-0.907431547	5.574598308	-4.520269357	0.001400658	0.003839224	-2.356629882	ALDH8A1
ILMN_3247723	-0.389065127	9.462025965	-4.519231372	0.001402764	0.003844636	-2.358232924	NOP16
ILMN_1803192	-0.306586721	11.99593207	-4.518918443	0.001403399	0.003845834	-2.358716231	WDR76
ILMN_1805932	-0.393285945	7.265703668	-4.518886929	0.001403463	0.003845834	-2.358764904	C6orf163
ILMN_1788305	-0.687074125	5.209061335	-4.518599144	0.001404048	0.003847076	-2.359209391	EFCAB5
ILMN_2382431	-0.49319143	8.457073584	-4.518438482	0.001404375	0.003847403	-2.35945754	ANKRD36
ILMN_2291644	-0.29508452	10.15162998	-4.518411267	0.00140443	0.003847403	-2.359499576	SIRT5
ILMN_1688103	-0.465842749	11.08929734	-4.518105368	0.001405052	0.003848206	-2.359972059	CTNNBIP1
ILMN_2187830	-0.464123026	11.58312025	-4.518082729	0.001405098	0.003848206	-2.360007028	CCNH
ILMN_2368971	0.332548752	11.80527586	4.518073197	0.001405118	0.003848206	-2.360021751	PSMD12
ILMN_2112942	-0.524959667	5.287829724	-4.517767997	0.001405738	0.003849547	-2.360493169	KRTAP6-1
ILMN_1719835	0.338032675	9.631340815	4.517220284	0.001406854	0.00385224	-2.361339207	OSCP1
ILMN_1766269	0.574361585	11.32599156	4.517026269	0.001407249	0.003852962	-2.361638906	HM13
ILMN_2157219	-0.482747084	7.268204071	-4.51682141	0.001407666	0.003853744	-2.361955363	AASS
ILMN_1664537	-0.348023726	11.29740084	-4.51662294	0.001408071	0.003854492	-2.362261955	USP11
ILMN_2087931	0.359609831	5.492654984	4.516394793	0.001408536	0.003855405	-2.362614397	CNGA4
ILMN_1715705	-0.470333592	8.497416758	-4.516088953	0.00140916	0.003856752	-2.363086872	SSNA1
ILMN_1731107	0.603731213	9.415596586	4.515786881	0.001409776	0.003858078	-2.363553536	CCDC92
ILMN_1676983	0.36735145	10.10871153	4.515390794	0.001410585	0.003859931	-2.364165461	ZNF300
ILMN_1792207	-0.341899672	9.465012656	-4.514671548	0.001412055	0.003863592	-2.365276697	MLX
ILMN_2295957	0.48299642	6.178628023	4.513706188	0.00141403	0.003868592	-2.366768285	HHLA3
ILMN_1720496	-0.475693479	7.443511556	-4.51364952	0.001414146	0.003868592	-2.366855847	GUCY1A2
ILMN_1701331	0.32473994	11.18392136	4.51274801	0.001415994	0.003873284	-2.368248896	UBE2M
ILMN_2348259	-0.386474966	9.525096501	-4.512568093	0.001416363	0.003873932	-2.368526925	ZNF92
ILMN_2232036	-0.367577554	9.704322857	-4.511923085	0.001417687	0.003877191	-2.369523699	EFCAB7
ILMN_1709809	-0.418430269	13.28272104	-4.510122776	0.001421389	0.003886952	-2.372306125	NHP2L1
ILMN_3309819	-0.71116978	5.050701012	-4.509853495	0.001421944	0.003888106	-2.372722343	MIR1912
ILMN_2171102	-0.357175467	8.139227718	-4.509630133	0.001422404	0.003889001	-2.373067592	MSL2
ILMN_1710954	0.658741611	8.913605243	4.509234623	0.001423219	0.003890867	-2.373678947	LOC283932
ILMN_1660718	0.56304318	6.275231114	4.508962767	0.00142378	0.003891962	-2.374099176	GABBR2
ILMN_1698117	-0.395485463	6.865547972	-4.508911536	0.001423885	0.003891962	-2.37417837	DSCR8
ILMN_1713995	0.324705796	6.55248857	4.508791236	0.001424134	0.003892278	-2.37436433	SCNN1A
ILMN_1655191	0.318427186	6.598481366	4.508252515	0.001425246	0.003894954	-2.375197115	CASZ1
ILMN_1665123	-0.48585978	5.159439205	-4.508125073	0.001425509	0.003895309	-2.375394129	NMNAT3
ILMN_2410771	0.398251426	11.33309944	4.507935947	0.0014259	0.003895648	-2.375686503	KEAP1
ILMN_2295318	-0.834860256	9.553776317	-4.507932092	0.001425908	0.003895648	-2.375692462	RGPD5
ILMN_1738517	-0.560116604	5.506135954	-4.507871957	0.001426032	0.003895648	-2.375785427	FCRL4
ILMN_3244220	-0.683795172	4.749858859	-4.507686968	0.001426414	0.003896329	-2.376071411	DEFB107B
ILMN_1810826	-0.365657892	9.493187586	-4.506678184	0.001428501	0.003901665	-2.377631024	MAK10
ILMN_2268556	-0.482360609	5.27534232	-4.505852737	0.001430211	0.003905971	-2.378907291	AKAP4
ILMN_1805807	0.418666411	5.816086274	4.50545266	0.001431041	0.003907872	-2.379525904	SLC30A3
ILMN_1664289	-0.375942298	6.632757362	-4.505259217	0.001431442	0.003908604	-2.37982502	LOC440570
ILMN_1805330	0.312246747	8.007334004	4.505002997	0.001431974	0.003909691	-2.380221212	KLHL26
ILMN_2408908	0.39488301	12.39685319	4.50426524	0.001433506	0.003913509	-2.381362056	MAP4K5
ILMN_1671725	0.76119483	9.585974797	4.50404712	0.001433959	0.003914382	-2.381699363	REPIN1
ILMN_1807745	-0.787703856	5.086134956	-4.503857172	0.001434354	0.003915095	-2.38199311	GYS2
ILMN_1750240	0.415224809	11.64621326	4.503541649	0.00143501	0.003916521	-2.382481063	PTPN14
ILMN_2394305	0.529347898	5.867119722	4.501461156	0.001439345	0.003927987	-2.385698852	PDGFB
ILMN_1723287	0.344305452	6.753524018	4.500563629	0.00144122	0.003932582	-2.387087186	SLC6A16
ILMN_1683867	-0.612151915	5.582917622	-4.50052642	0.001441298	0.003932582	-2.387144745	CENTD1
ILMN_1772286	0.407818678	6.243408837	4.500309133	0.001441752	0.003933455	-2.38748087	OCIAD2
ILMN_1655429	0.320982686	11.8167536	4.500184263	0.001442013	0.0039338	-2.387674037	TNFAIP1
ILMN_3236671	-0.645927976	4.762110508	-4.49970522	0.001443015	0.003936168	-2.388415109	CLRN2
ILMN_2387505	-0.519134461	9.792188994	-4.499366117	0.001443725	0.003937737	-2.388939713	AP1B1
ILMN_1810712	-0.456322687	9.456362552	-4.498949894	0.001444597	0.003939748	-2.389583647	ARHGEF12
ILMN_1771397	0.38519178	4.826862199	4.498156323	0.00144626	0.003943918	-2.390811432	SSX9
ILMN_1799488	-0.372736778	8.823844248	-4.497940243	0.001446714	0.003944787	-2.391145758	ZNF383
ILMN_2199676	-0.387010378	10.68697703	-4.497736337	0.001447142	0.003945586	-2.391461254	CEP152
ILMN_2323933	-0.499133248	6.114058592	-4.497513768	0.001447609	0.003946493	-2.391805633	LAIR2
ILMN_3244276	0.431646118	5.594330561	4.49722532	0.001448215	0.003947777	-2.392251954	LOC415056
ILMN_1685176	0.351376758	10.66155322	4.496858878	0.001448985	0.003949509	-2.392818974	SGMS2
ILMN_2295844	0.608135299	6.518749293	4.496266502	0.001450231	0.003952536	-2.393735632	VAMP1
ILMN_2266214	-0.487527686	5.590658808	-4.496201652	0.001450367	0.00395254	-2.393835985	LGALS8
ILMN_1808163	-0.357399667	9.617972115	-4.495459073	0.00145193	0.0039564	-2.394985143	C11orf24
ILMN_2130477	0.522965991	4.846625045	4.49540053	0.001452054	0.0039564	-2.395075743	LOC390688
ILMN_1659462	-0.379379592	12.55320456	-4.494983263	0.001452933	0.003958428	-2.395721509	DUSP23
ILMN_1692160	-0.534494257	7.324161501	-4.494749579	0.001453426	0.003959334	-2.396083169	C6orf114
ILMN_2173740	-0.474518651	9.348099966	-4.494697276	0.001453536	0.003959334	-2.396164118	ASB8
ILMN_1684000	-0.639809557	5.212261583	-4.49457321	0.001453798	0.003959679	-2.396356132	EDA
ILMN_1752793	-0.403297376	8.935046838	-4.494504842	0.001453942	0.003959703	-2.396461945	SAP18
ILMN_1705352	-0.463041229	5.143753385	-4.494283691	0.001454409	0.003960475	-2.396804222	FUT9
ILMN_3246274	-0.436132545	7.37045148	-4.494225424	0.001454532	0.003960475	-2.396894404	RRN3P2
ILMN_1734676	-0.811034636	5.541470697	-4.494178348	0.001454631	0.003960475	-2.396967265	SLC5A12
ILMN_1739368	-0.524012225	8.107316962	-4.49368534	0.001455672	0.003962941	-2.39773033	ZNF498
ILMN_2051381	-0.400585893	8.784358657	-4.493312748	0.001456459	0.003964715	-2.398307038	ALDH16A1
ILMN_3246944	-0.507165189	12.15854847	-4.492483795	0.001458212	0.003969119	-2.39959018	SNORD1C
ILMN_1749667	0.504032921	5.533810032	4.492234098	0.001458741	0.003970189	-2.399976707	OBSCN
ILMN_2131467	-0.441715221	8.685117614	-4.491800129	0.00145966	0.003972111	-2.4006485	GNAI1
ILMN_2268381	0.445836531	11.81139206	4.491772565	0.001459718	0.003972111	-2.400691172	RRBP1
ILMN_1740441	-0.35643445	10.56466502	-4.49161285	0.001460057	0.003972662	-2.40093842	CYB5R3
ILMN_1709626	-0.386062111	7.676692064	-4.490935686	0.001461493	0.0039762	-2.401986753	FAM14B
ILMN_3248891	-0.974561667	6.045698876	-4.490731908	0.001461925	0.003977006	-2.402302236	GLB1L3
ILMN_1685194	0.376715793	4.996934327	4.489745921	0.001464019	0.003982333	-2.403828797	CLDN10
ILMN_1708340	-0.314467833	11.66466622	-4.489646529	0.00146423	0.00398251	-2.403982688	DAPK1
ILMN_3246699	-0.762118425	6.468633759	-4.489587378	0.001464356	0.00398251	-2.404074275	BET3L
ILMN_1686227	-0.486944121	6.092568793	-4.489300548	0.001464966	0.003983798	-2.404518391	GNA14
ILMN_1792168	-0.419055	11.62904385	-4.488839584	0.001465946	0.003986095	-2.405232151	GALE
ILMN_1683494	0.442964581	7.432329911	4.487957671	0.001467825	0.003990832	-2.406597791	TMEM154
ILMN_1764769	-0.629597862	8.899663465	-4.487360764	0.001469097	0.003993921	-2.407522158	VWA5A
ILMN_1753345	-0.32782815	11.18731485	-4.485198957	0.001473717	0.004006107	-2.410870311	SCAMP5
ILMN_2129312	-0.801021722	4.710920769	-4.485091398	0.001473947	0.004006361	-2.411036911	KRT33A
ILMN_1684357	0.579972869	9.049452502	4.484768552	0.001474638	0.004007868	-2.411536984	C14orf139
ILMN_1662935	-0.374557601	5.486168463	-4.484225504	0.001475802	0.004010659	-2.412378171	C1QTNF7
ILMN_1808117	-0.44505834	9.456340711	-4.483904179	0.001476491	0.004012159	-2.412875924	C1QL4
ILMN_1658176	-0.628566769	6.233891955	-4.483779313	0.001476759	0.004012514	-2.413069352	ABCG1
ILMN_1673117	-0.582537685	8.955511912	-4.483256438	0.001477881	0.00401519	-2.413879357	ZWINT
ILMN_3238344	0.403210253	5.854434304	4.483097478	0.001478222	0.004015745	-2.414125615	VWA3A
ILMN_1795963	-0.462840753	10.96035552	-4.482896388	0.001478654	0.004016546	-2.414437145	OKL38
ILMN_3250970	0.353064891	5.290926617	4.481870333	0.00148086	0.004022164	-2.416026796	DAZ2
ILMN_1660815	-0.421952272	7.49019623	-4.481723062	0.001481176	0.004022652	-2.416254973	CAB39L
ILMN_2196588	-0.382450753	10.08905264	-4.48140241	0.001481867	0.004024153	-2.416751788	C18orf32
ILMN_1798533	-0.425694038	11.48488738	-4.480584242	0.001483629	0.004028319	-2.418019512	ZNF22
ILMN_1702933	-0.585499451	10.79570865	-4.480562675	0.001483676	0.004028319	-2.41805293	ADM2
ILMN_1799969	-0.451044674	9.204938922	-4.480374741	0.001484081	0.004029045	-2.418344142	SNAPIN
ILMN_2255130	0.315872561	6.275044784	4.479997391	0.001484895	0.004030881	-2.418928872	CCL15
ILMN_1769027	0.381036458	11.94195427	4.479809032	0.001485301	0.004031611	-2.419220756	CDC42SE1
ILMN_2404625	0.415657636	10.75870271	4.479136794	0.001486753	0.004035178	-2.420262499	LAT
ILMN_1722445	-0.616730032	5.950615186	-4.478720573	0.001487653	0.004037245	-2.420907532	MC4R
ILMN_1790794	0.51283129	5.1238387	4.478162402	0.00148886	0.004039944	-2.421772587	VMD2L3
ILMN_1784532	-0.334859501	6.785218778	-4.47813316	0.001488923	0.004039944	-2.421817907	COL22A1
ILMN_1805828	-0.334660446	11.89253483	-4.477626057	0.001490021	0.004042548	-2.422603852	VRK1
ILMN_1669802	-0.634965946	4.999146273	-4.476887348	0.001491622	0.004046516	-2.423748818	CYP8B1
ILMN_1657442	-0.536986063	7.726744197	-4.476374399	0.001492734	0.004049159	-2.424543908	ADARB1
ILMN_2381730	-0.427712271	8.144601213	-4.475550498	0.001494523	0.004053637	-2.425821057	EGFL7
ILMN_1704464	0.413007161	5.357961868	4.475449824	0.001494742	0.004053854	-2.42597712	GPR20
ILMN_1664706	-0.439474468	10.4276391	-4.474902182	0.001495933	0.004056707	-2.42682609	LOC653604
ILMN_1702383	-0.587385312	8.285861002	-4.474775758	0.001496208	0.004057078	-2.427022082	CNGB1
ILMN_2064237	0.403308888	6.1407457	4.473485248	0.001499018	0.004064321	-2.429022842	C1orf88
ILMN_3248874	-0.772951666	9.427963594	-4.473277444	0.001499471	0.004065173	-2.429345034	SNORD8
ILMN_1743361	-0.512951726	5.576030425	-4.470869187	0.001504731	0.004079057	-2.433079355	PTGER3
ILMN_3239232	0.377652073	5.174172372	4.470745147	0.001505003	0.004079415	-2.433271716	C11orf86
ILMN_2094360	0.322097357	12.11316159	4.470648559	0.001505214	0.004079611	-2.433421505	NR2F2
ILMN_3240280	-0.355471082	9.89766933	-4.470282014	0.001506017	0.004081209	-2.433989959	SNORA56
ILMN_1679158	0.356326982	5.746602525	4.470252044	0.001506082	0.004081209	-2.434036439	FAAH2
ILMN_1683766	-0.322380728	9.602921907	-4.46984795	0.001506968	0.004083231	-2.434663147	INVS
ILMN_1652602	0.343996972	6.75093748	4.46924136	0.001508298	0.004086457	-2.435603945	C11orf35
ILMN_2145708	0.450414635	7.34851274	4.468682222	0.001509526	0.004089404	-2.436471189	NIPAL2
ILMN_1677747	-0.352490095	11.27117641	-4.468563284	0.001509787	0.004089733	-2.436655672	TMPO
ILMN_1695246	-0.287481559	12.08136914	-4.46782393	0.001511412	0.004093756	-2.437802512	KLHDC8B
ILMN_1764964	0.329086718	13.54828254	4.46745229	0.001512229	0.00409535	-2.438379005	IFNGR2
ILMN_1765966	-0.564961494	5.324255432	-4.467429245	0.00151228	0.00409535	-2.438414753	CHGB
ILMN_1745365	-0.437853057	8.792764125	-4.46709877	0.001513007	0.00409694	-2.438927407	PKNOX1
ILMN_1727144	-0.468238583	5.041176915	-4.466828505	0.001513602	0.004098173	-2.439346667	BIRC8
ILMN_1658083	-0.338240671	8.006716446	-4.466748451	0.001513778	0.004098271	-2.439470858	ABT1
ILMN_1724059	0.349828921	11.42791369	4.466542269	0.001514233	0.004099122	-2.439790716	GAS2L1
ILMN_1766270	0.761043146	7.044708837	4.465360006	0.00151684	0.0041058	-2.441624915	OR51M1
ILMN_3243129	-0.870916662	7.846310266	-4.465071618	0.001517477	0.004107144	-2.442072358	SNORA17
ILMN_1774844	0.340664559	10.69247746	4.464824129	0.001518023	0.004108244	-2.442456352	MAPKAPK2
ILMN_1737011	-0.493124138	7.45916477	-4.463902281	0.001520061	0.004113379	-2.443886726	GOLM1
ILMN_1757298	-0.384640074	9.333598501	-4.463734524	0.001520432	0.004114004	-2.444147037	BTBD7
ILMN_1688702	0.408702351	11.69180377	4.462840018	0.001522413	0.004118983	-2.445535112	PJA2
ILMN_1799099	-0.695613448	8.168543081	-4.462684892	0.001522757	0.004119287	-2.445775843	TEKT3
ILMN_2222163	-0.758067062	9.678524799	-4.462662299	0.001522807	0.004119287	-2.445810905	HIST1H3B
ILMN_1774335	-0.34131348	4.626115381	-4.462067295	0.001524127	0.004122476	-2.446734291	FLJ45831
ILMN_1770537	0.451533235	10.78586128	4.461848199	0.001524613	0.004123238	-2.447074317	NGFRAP1
ILMN_1739222	-0.440451027	13.34758982	-4.461813375	0.00152469	0.004123238	-2.447128362	ETV5
ILMN_1722239	-0.292483757	10.39649447	-4.460388485	0.001527856	0.004131419	-2.449339882	TIMM8A
ILMN_1804568	-0.336369668	10.57209698	-4.460128665	0.001528434	0.004132601	-2.449743168	HOMER1
ILMN_1705843	0.313903446	6.630940932	4.459938725	0.001528857	0.004133362	-2.450037993	CCDC122
ILMN_1787085	-0.628211149	5.760504833	-4.459020766	0.001530902	0.004138425	-2.451462918	GLRA3
ILMN_1699844	-0.336015905	10.48069864	-4.458971165	0.001531012	0.004138425	-2.451539915	SCRN3
ILMN_1697817	0.358156971	10.10416593	4.458038167	0.001533094	0.004143669	-2.452988302	PANX1
ILMN_1796673	-0.758608869	5.223836526	-4.457844238	0.001533527	0.004144165	-2.453289372	RIT2
ILMN_1745034	-0.291327583	12.14201044	-4.457829277	0.00153356	0.004144165	-2.4533126	SLC11A2
ILMN_1743784	-0.471188658	10.91103706	-4.457440266	0.001534429	0.004146131	-2.453916545	SHMT1
ILMN_1743445	-0.462885831	5.441294913	-4.457098146	0.001535194	0.004147814	-2.454447708	FAM107A
ILMN_1743204	-0.487273303	9.842202071	-4.45621317	0.001537174	0.004152781	-2.455821758	DUSP8
ILMN_1663118	0.461319383	4.935850324	4.455746482	0.001538219	0.004155222	-2.456546399	RASGEF1C
ILMN_1705689	0.660573434	5.574502501	4.455642148	0.001538453	0.00415547	-2.456708405	ADAM12
ILMN_1762409	-0.527517151	4.840440156	-4.455381349	0.001539038	0.004156665	-2.457113371	PDCL2
ILMN_1741592	0.495914026	5.247147636	4.455251816	0.001539328	0.004157066	-2.457314513	SLC27A6
ILMN_1688089	-0.294304682	12.11170568	-4.454439591	0.001541151	0.004161604	-2.458575799	PEBP1
ILMN_1653163	-0.397250197	9.119660699	-4.45292475	0.001544556	0.004170048	-2.460928391	ZSCAN2
ILMN_3310146	-0.57793898	5.274755206	-4.452921812	0.001544562	0.004170048	-2.460932954	PRG1
ILMN_1703346	0.370414236	5.254346575	4.452351595	0.001545846	0.004173129	-2.461818594	CHRNE
ILMN_2346769	-0.404068753	9.26694981	-4.452040513	0.001546547	0.004174636	-2.462301773	FAM189B
ILMN_2212590	-0.36087031	10.17233959	-4.451688209	0.001547341	0.004176395	-2.462848995	TMEM170A
ILMN_1785661	-0.351651333	10.42397744	-4.451180099	0.001548487	0.004179103	-2.463638254	FAM108B1
ILMN_2408938	-0.684568409	9.287584023	-4.451056367	0.001548767	0.004179472	-2.463830455	LRRC20
ILMN_3310980	0.449451923	5.404947269	4.450785322	0.001549378	0.004180738	-2.464251492	MIR326
ILMN_1814402	0.349103516	9.906330696	4.449060323	0.001553279	0.004190875	-2.466931309	NFIC
ILMN_1700563	0.378957515	6.663185932	4.448525293	0.00155449	0.004193759	-2.467762565	ZNF552
ILMN_1809313	0.411444305	6.436211991	4.448325895	0.001554942	0.004194315	-2.468072373	CASP8
ILMN_1701891	-1.057992072	5.989584784	-4.448307908	0.001554983	0.004194315	-2.46810032	LOC401137
ILMN_1713964	-0.294843379	11.46755387	-4.447001884	0.001557946	0.004201921	-2.470129636	BTBD3
ILMN_2070043	-0.286668503	7.225534896	-4.446693324	0.001558647	0.004203281	-2.470609112	PPM1K
ILMN_2276820	-0.334417443	10.02122681	-4.446653631	0.001558738	0.004203281	-2.470670793	NSL1
ILMN_2052373	-0.323786183	13.00220061	-4.445789452	0.001560703	0.004208193	-2.472013726	RAB17
ILMN_1792589	0.359487487	5.305889871	4.445081647	0.001562314	0.00421215	-2.473113727	PMCHL1
ILMN_1802104	-0.635080757	4.705287766	-4.444847859	0.001562847	0.004213198	-2.473477071	SCGB1D4
ILMN_1724437	-0.638950753	10.59552705	-4.444746071	0.001563079	0.004213436	-2.473635267	GCAT
ILMN_1702618	0.611505555	5.793308684	4.443695045	0.001565476	0.004219192	-2.475268833	ASB4
ILMN_2414254	-0.430925618	10.56246419	-4.443683606	0.001565503	0.004219192	-2.475286613	ZNF302
ILMN_3239445	-0.335715582	8.888781249	-4.443403878	0.001566141	0.004220525	-2.475721407	ZBTB42
ILMN_1656420	-0.575629585	7.550035822	-4.4431982	0.001566611	0.004221403	-2.476041109	MGC3020
ILMN_3239789	-0.385101442	8.817364467	-4.443066621	0.001566912	0.004221825	-2.476245636	YLPM1
ILMN_2334193	-0.475423378	5.601466419	-4.442584222	0.001568015	0.004224408	-2.476995495	SLC22A2
ILMN_1779070	0.530378225	5.401277865	4.442506694	0.001568192	0.004224497	-2.47711601	APOL4
ILMN_2188091	-0.545069967	4.831582164	-4.442084283	0.001569158	0.004226711	-2.477772653	FGF6
ILMN_2314140	0.547464746	6.530837452	4.441410176	0.001570702	0.00423048	-2.478820605	PAX6
